"","exptID","shellID","taxon","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","thick","polymorph","waxYN","cMass","pMass","cSize","finalSA","volume","densityMV","cTime1","cTime2","cDuration","rootMass","deviation","deviationStan","poros","massSA","cTotal","percentTotal","SATotal","percentSATotal","perMassSA"
"62","T1.2","1.2.2.5","Turbo","E06",7,"8/21/2023 15:03","8/23/2023 15:02",99.96,96.32,"hemisphere",6.07,5.62,2.32,2.32,"Aragonite","No Wax",3.64,0.0364145658263305,4.29342944587206,70.49451171,37.61768386,2.657260888,NA,NA,NA,4.64096987256615,1.69219018470931,0.394134853278253,0.061038555649183,0.0516352253771785,497.58,0.73154065677881,10434.608020725,0.675583707313061,1.0828275591315
"63","T1.2","1.2.3.1","Halimeda","E18",4,"8/21/2023 15:03","8/23/2023 15:02",71.15,61.62,"rhombus",10.77,7.89,0.71,0.71,"Aragonite","No Wax",9.53000000000001,0.133942375263528,3.92208515245582,172.35158,49.31376,1.442802171,NA,NA,NA,4.14373176709777,4.67597161584806,1.19221573068606,0.490175911222674,0.0552939520484814,497.58,1.91526990634672,10434.608020725,1.6517302773394,1.15955367085226
"64","T1.2","1.2.3.2","Halimeda","E18",5,"8/21/2023 15:03","8/23/2023 15:02",56.99,49.35,"rhombus",9.99,8.02,0.95,0.95,"Aragonite","No Wax",7.64,0.134058606773118,4.23793691164223,158.7162,56.358275,1.01120909,NA,NA,NA,3.84827605956851,4.27402102945259,1.00851454813101,0.642682300207394,0.0481362331003388,497.58,1.53543148840388,10434.608020725,1.521055699311,1.00945119176069
"65","T1.2","1.2.3.3","Halimeda","E18",3,"8/21/2023 15:03","8/23/2023 15:02",49.52,42.91,"rhombus",9.91,8.02,0.9,0.9,"Aragonite","No Wax",6.61000000000001,0.133481421647819,4.15110301159447,147.5492,49.82535,0.993871593,NA,NA,NA,3.67220467086816,4.29296566280184,1.0341746882241,0.648808624213423,0.0447986163259442,497.58,1.32842959926042,10434.608020725,1.41403682540773,0.93945898394646
"66","T1.2","1.2.3.4","Halimeda","E18",5,"8/21/2023 15:03","8/23/2023 15:02",64.71,57.17,"rhombus",10.48,7.46,0.94,0.94,"Aragonite","No Wax",7.53999999999999,0.116519857827229,4.18866847261424,150.17864,53.96963,1.199007664,NA,NA,NA,4.0147373029594,4.27044384246192,1.01952299886762,0.576322380167783,0.0502068736273014,497.58,1.51533421761325,10434.608020725,1.43923604702465,1.05287400266684
"67","T1.2","1.2.3.5","Halimeda","E18",4,"8/21/2023 15:03","8/23/2023 15:02",61.96,57.34,"rhombus",10.43,7.8,0.94,0.94,"Aragonite","No Wax",4.62,0.0745642349903163,4.24458845262658,154.34756,54.88284,1.128950324,NA,NA,NA,3.95704026708377,4.34847051579114,1.02447400126631,0.601077624028527,0.0299324459680477,497.58,0.92849391052695,10434.608020725,1.47918886548913,0.627704772655871
"68","T1.2","1.2.4.1","Pinguitellina","E17",6,"8/21/2023 15:03","8/23/2023 15:02",67.32,58.58,"2dome",10.75,8.65,1.65,0.27,"Aragonite","No Wax",8.73999999999999,0.129827688651218,5.35347984514792,163.1703954,62.60364582,1.075336734,NA,NA,NA,4.06800397954148,4.13217338495069,0.77186680523246,0.620022355660877,0.0535636380519551,497.58,1.75650146710077,10434.608020725,1.56374245276789,1.12326775038414
"69","T1.2","1.2.4.2","Pinguitellina","E17",8,"8/21/2023 15:03","8/23/2023 15:02",98.14,90.52,"2dome",11.4,9.16,2.65,0.37,"Aragonite","No Wax",7.62,0.077644181781129,6.51651500560246,208.1525044,118.4130805,0.828793573,NA,NA,NA,4.61263069329033,3.79782833146585,0.582800519633689,0.707140080443377,0.0366077747753488,497.58,1.53141203424575,10434.608020725,1.99482820999669,0.767691185923367
"70","T1.2","1.2.4.3","Pinguitellina","E17",9,"8/21/2023 15:03","8/23/2023 15:02",31.9,25.27,"2dome",8.38,6.97,1.68,0.26,"Aragonite","No Wax",6.63,0.207836990595611,4.61241836651669,109.4816765,41.01687873,0.777728608,NA,NA,NA,3.17149156753753,3.01919387782777,0.654579363343372,0.725184237448833,0.0605580788671975,497.58,1.33244905341855,10434.608020725,1.04921695460481,1.26994617039945
"71","T1.2","1.2.4.4","Pinguitellina","E17",9,"8/21/2023 15:03","8/23/2023 15:02",26.14,21.81,"2dome",8.05,6.36,1.88,0.26,"Aragonite","No Wax",4.33,0.165646518745218,4.58286377852648,102.6289205,41.27730838,0.633277726,NA,NA,NA,2.967803853618,2.64904540715784,0.578032761866116,0.776226951826073,0.0421908364514075,497.58,0.870211825234134,10434.608020725,0.983543610801293,0.884771977243767
"72","T1.2","1.2.4.5","Pinguitellina","E17",6,"8/21/2023 15:03","8/23/2023 15:02",49.86,41.59,"2dome",10.4,7.55,2.77,0.3,"Aragonite","No Wax",8.27,0.165864420377056,6.01386054880137,171.5491801,96.54074064,0.516465895,NA,NA,NA,3.68058985503946,3.05537981706621,0.508056312957769,0.817503217382569,0.0482077500759795,497.58,1.66204429438482,10434.608020725,1.64404048297044,1.01095095382435
"73","T1.2","1.2.5.1","Alaona","E17",3,"8/21/2023 15:03","8/23/2023 15:02",45.79,35,"2dome",14.11,8.76,1.65,0.14,"Aragonite","No Wax",10.79,0.235640969644027,5.88624527334046,211.2620529,82.4414545,0.555424456,NA,NA,NA,3.57758708852839,5.11125157555318,0.868338191529782,0.803736941417812,0.0510740090417819,497.58,2.16849551830861,10434.608020725,2.02462854838817,1.07105845170216
"74","T1.2","1.2.5.3","Alaona","E17",11,"8/21/2023 15:03","8/23/2023 15:02",165.04,118.02,"2dome",31.07,13.91,2.45,0.16,"Aragonite","No Wax",47.02,0.284900630150267,10.1924398194554,716.5873883,423.5095572,0.389696046,NA,NA,NA,5.48524973331306,10.7791867268482,1.05756687483921,0.862298216864388,0.065616560893638,497.58,9.44973672575264,10434.608020725,6.86741070557446,1.37602615176081
"75","T1.2","1.2.5.5","Alaona","E17",2,"8/21/2023 15:03","8/23/2023 15:02",55.07,44.77,"2dome",14.38,8.93,1.72,0.17,"Aragonite","No Wax",10.3,0.187034683130561,6.04476744487329,220.2994724,89.40016287,0.615994404,NA,NA,NA,3.80456515055458,5.18174418504224,0.857228045958492,0.782334133038508,0.0467545377562148,497.58,2.07001889143454,10434.608020725,2.1112386010327,0.980476053451282
"76","T1.2","1.2.6.1","Calcite",NA,8,"8/21/2023 15:03","8/23/2023 15:02",671.9,660.5,"cube",12.05,7.52,2.74,2.74,"Calcite","No Wax",11.4,0.0169668105372823,6.28519105050354,288.4756,248.28784,2.706133333,NA,NA,NA,8.75860378211745,3.51493631649882,0.559240966305586,0.00179515566593647,0.0395180736256376,497.58,2.29108887013143,10434.608020725,2.76460408888418,0.828722231636479
"77","T1.2","1.2.6.2","Calcite",NA,9,"8/21/2023 15:03","8/23/2023 15:02",1156.59,1144.46,"cube",11.96,5.53,5.41,5.41,"Calcite","No Wax",12.1299999999999,0.010487726852212,7.09933808548637,321.5194,357.810908,3.232405648,NA,NA,NA,10.4968698152438,2.70644602849546,0.381225122103766,-0.192329637838834,0.0377271169329125,497.58,2.43779894690299,10434.608020725,3.08127913728436,0.791164590512077
"78","T1.2","1.2.6.3","Calcite",NA,5,"8/21/2023 15:03","8/23/2023 15:02",1144.43,1129.9,"cube",12.13,6.19,5.75,5.75,"Calcite","No Wax",14.53,0.012696276749124,7.55799206329755,360.8494,431.737025,2.650757136,NA,NA,NA,10.4599532771403,2.58266402109918,0.341712984013424,0.0222216391570828,0.0402661054722551,497.58,2.92013344587805,10434.608020725,3.45819794364377,0.844408993778191
"79","T1.2","1.2.6.4","Calcite",NA,11,"8/21/2023 15:03","8/23/2023 15:02",456.8,447.75,"cube",12.07,7.57,2.14,2.14,"Calcite","No Wax",9.05000000000001,0.0198117338003503,5.80415463324693,266.799,195.531586,2.336195442,NA,NA,NA,7.70150080376625,3.89861512225102,0.671693875955556,0.13825324894832,0.0339206668690663,497.58,1.81880300655171,10434.608020725,2.55686652982162,0.711340613731058
"80","T1.2","1.2.6.5","Calcite",NA,9,"8/21/2023 15:03","8/23/2023 15:02",507.03,498.04,"cube",11.64,5.95,2.94,2.94,"Calcite","No Wax",8.98999999999995,0.0177307062698459,5.88309361018667,241.9452,203.61852,2.490097659,NA,NA,NA,7.97403037185633,2.92230212993778,0.4967288171104,0.0814837111423488,0.0371571744345412,497.58,1.80674464407733,10434.608020725,2.31868029464503,0.779212489212069
"81","T1.2","1.2.7.1","Aragonite",NA,5,"8/21/2023 15:03","8/23/2023 15:02",372.72,362.46,"cube",5.79,5.3,4.81,4.81,"Aragonite","No Wax",10.26,0.027527366387637,5.28485614125265,168.0598,147.60447,2.52512678,NA,NA,NA,7.19660333611726,0.331714619582452,0.0627670102489917,0.107729053110559,0.0610496977861455,497.58,2.0619799831183,10434.608020725,1.61060003084163,1.28025577029252
"82","T1.2","1.2.7.2","Aragonite",NA,3,"8/21/2023 15:03","8/23/2023 15:02",381.08,372.76,"cube",5.64,6.01,4.43,4.43,"Aragonite","No Wax",8.31999999999999,0.0218326860501732,5.31519375783918,171.0118,150.161052,2.537808539,NA,NA,NA,7.25001189058692,0.634935414053605,0.119456682668842,0.103247866056143,0.048651613514389,497.58,1.67209292978013,10434.608020725,1.63889050417936,1.02025908717886
"83","T1.2","1.2.7.3","Aragonite",NA,6,"8/21/2023 15:03","8/23/2023 15:02",281.77,274.75,"cube",5.85,5.32,4.08,4.08,"Aragonite","No Wax",7.01999999999998,0.0249139368988891,5.02623226629096,153.3912,126.97776,2.219050013,NA,NA,NA,6.55588888257986,0.687922577903013,0.136866452136852,0.215883387573265,0.0457653372553313,497.58,1.41082840950199,10434.608020725,1.47002359547515,0.959731812363168
"84","T1.2","1.2.7.4","Aragonite",NA,3,"8/21/2023 15:03","8/23/2023 15:02",408.54,400.55,"cube",7.11,5.1,4.33,4.33,"Aragonite","No Wax",7.99000000000001,0.0195574484750575,5.39480673555251,178.2606,157.01013,2.601997718,NA,NA,NA,7.42013023991406,1.0249355785175,0.189985597030388,0.0805661773016266,0.0448220189991507,497.58,1.60577193617107,10434.608020725,1.70835933315312,0.939949754720098
"85","T1.2","1.2.7.5","Aragonite",NA,8,"8/21/2023 15:03","8/23/2023 15:02",362.74,354.76,"cube",6.1,4.97,4.96,4.96,"Aragonite","No Wax",7.98000000000002,0.0219992280972598,5.31768531411211,170.4484,150.37232,2.412279068,NA,NA,NA,7.13178895342225,0.495895104704038,0.0932539395266636,0.147604569476419,0.0468176879337091,497.58,1.60376220909201,10434.608020725,1.63349116384112,0.981800357781424
"86","T1.2","1.2.8.1","Liloa","E18",10,"8/21/2023 15:03","8/23/2023 15:02",42.99,31.51,"cylinder2",9.41,4.59,4.59,0.19,"Aragonite","No Wax",11.48,0.267038846243312,5.83093676319093,168.7850498,155.7058307,0.27609756,NA,NA,NA,3.5031264580862,2.02031225439698,0.346481592314745,0.902439024585301,0.0680155026384333,497.58,2.30716668676394,10434.608020725,1.61755045771497,1.42633367371003
"87","T1.2","1.2.8.2","Liloa","E18",2,"8/21/2023 15:03","8/23/2023 15:02",40.11,31.86,"cylinder2",9.4,4.01,4.01,0.15,"Aragonite","No Wax",8.25,0.205684367988033,5.32687124460708,143.6777555,118.7152415,0.337867316,NA,NA,NA,3.42308397992841,2.23562374820236,0.419687964199567,0.880612255871753,0.0574201620236196,497.58,1.6580248402267,10434.608020725,1.37693486151689,1.20414181277983
"88","T1.2","1.2.8.4","Liloa","E18",1,"8/21/2023 15:03","8/23/2023 15:02",32.47,25.94,"cylinder2",10.06,4.32,4.32,0.2,"Aragonite","No Wax",6.53,0.201108715737604,5.72605029197635,165.8459328,147.4535917,0.220204877,NA,NA,NA,3.19026992340625,2.38201676399212,0.41599647969036,0.922189089455625,0.0393738929243129,497.58,1.31235178262792,10434.608020725,1.58938344852629,0.82569865934162
"89","T1.2","1.2.8.5","Liloa","E18",1,"8/21/2023 15:03","8/23/2023 15:02",46.1,37.46,"cylinder2",10.28,4.73,4.73,0.13,"Aragonite","No Wax",8.64,0.187418655097614,6.12686717584908,187.901327,180.6364034,0.255208801,NA,NA,NA,3.58564240332808,2.31562239194969,0.377945583850328,0.909820211521236,0.0459815805345537,497.58,1.73640419631014,10434.608020725,1.80075117940985,0.964266588390743
"90","T1.2","1.2.9.1","Ethalia","E18",2,"8/21/2023 15:03","8/23/2023 15:02",43.72,38.94,"sphere",6.39,5.46,4.41,0.2,"Aragonite","No Wax",4.78,0.109332113449222,5.35850980980112,92.28868243,80.56208781,0.542687028,NA,NA,NA,3.5228437763002,0.693830063399627,0.129481905982622,0.808237799306813,0.05179399980735,497.58,0.960649543791954,10434.608020725,0.884448004627468,1.08615717234455
"91","T1.2","1.2.9.2","Ethalia","E18",10,"8/21/2023 15:03","8/23/2023 15:02",554.2,535.91,"sphere",13.61,11.88,10.81,0.37,"Aragonite","No Wax",18.2900000000001,0.0330025261638399,12.0457381966245,459.9605804,915.1639036,0.605574584,NA,NA,NA,8.21401529400522,0.988579398874837,0.082068809959016,0.786016048139314,0.0397642771563041,497.58,3.67579082760563,10434.608020725,4.40802931443554,0.833885295537406
"92","T1.2","1.2.9.3","Ethalia","E18",1,"8/21/2023 15:03","8/23/2023 15:02",224.96,214.88,"sphere",10.33,8.92,7.88,0.29,"Aragonite","No Wax",10.08,0.0448079658605975,8.98801519160236,256.9253464,380.180656,0.591718691,NA,NA,NA,6.08184154742774,0.839338397200785,0.093384176518192,0.790912123425505,0.039233186375885,497.58,2.02580489569517,10434.608020725,2.46224243296634,0.822747942514587
"93","T1.2","1.2.9.4","Ethalia","E18",8,"8/21/2023 15:03","8/23/2023 15:02",72.7,65.95,"sphere",7.51,6.37,5.88,0.26,"Aragonite","No Wax",6.75,0.0928473177441541,6.55217615860655,136.2954142,147.2839143,0.49360448,NA,NA,NA,4.17360621360652,0.604058719535515,0.0921920755659262,0.825581455663446,0.0495247770412513,497.58,1.3565657783673,10434.608020725,1.30618624033881,1.03856995003669
"94","T1.2","1.2.9.5","Ethalia","E18",5,"8/21/2023 15:03","8/23/2023 15:02",144.79,126.94,"sphere",9.66,7.83,6.02,0.31,"Aragonite","No Wax",17.85,0.123281994612888,7.6932845029592,192.9357117,238.415234,0.607301797,NA,NA,NA,5.25105043229224,1.25890516568027,0.163636892044748,0.785405725501537,0.0925178643327336,497.58,3.58736283612685,10434.608020725,1.84899817335539,1.94016570044353
"95","T1.2","1.2.10.1","Notocochlis","E18",11,"8/21/2023 15:03","8/23/2023 15:02",40.7,35.25,"sphere",5.74,4.33,5.58,0.23,"Aragonite","No Wax",5.45,0.133906633906634,5.17620334685218,128.24112111,72.61604808,0.560482167,NA,NA,NA,3.43978635774331,0.604598884382605,0.116803541875974,0.801949764246987,0.0424980688941827,497.58,1.09530125808915,10434.608020725,1.22899797342929,0.891214861024483
"96","T1.2","1.2.10.2","Notocochlis","E18",7,"8/21/2023 15:03","8/23/2023 15:02",32.27,27.49,"sphere",5.61,3.88,5.42,0.22,"Aragonite","No Wax",4.78,0.148125193678339,4.90453635156063,116.40024897,61.77211847,0.522403971,NA,NA,NA,3.18370623873296,0.748487882813124,0.152611343695098,0.815404957162647,0.0410652042611349,497.58,0.960649543791954,10434.608020725,1.11552105013248,0.86116666617619
"97","T1.2","1.2.10.3","Notocochlis","E19",8,"8/21/2023 15:03","8/23/2023 15:02",46.87,43.91,"sphere",5.54,4.32,5.26,0.22,"Aragonite","No Wax",2.96,0.0631534030296565,5.01179253867409,119.702219925,65.91403193,0.711077727,NA,NA,NA,3.60549572124822,0.489402487108635,0.0976501886963801,0.748735785524107,0.0247280292867969,497.58,0.594879215402549,10434.608020725,1.14716546790498,0.518564437342203
"98","T1.2","1.2.10.4","Notocochlis","E19",5,"8/21/2023 15:03","8/23/2023 15:02",109.32,102.23,"sphere",7.64,5.41,7.37,0.28,"Aragonite","No Wax",7.08999999999999,0.0648554701792901,6.72851725557367,218.32833255,159.498548,0.685398089,NA,NA,NA,4.7815262132709,0.957160914808776,0.142254359831789,0.757809862538575,0.0324740262392481,497.58,1.42489649905543,10434.608020725,2.09234819474158,0.681003526390314
"99","T1.2","1.2.10.5","Notocochlis","E19",11,"8/21/2023 15:03","8/23/2023 15:02",117.94,109.98,"sphere",8,5.54,7.83,0.22,"Aragonite","No Wax",7.95999999999999,0.0674919450568085,7.02727859283835,239.11546575,181.7021793,0.649084125,NA,NA,NA,4.90403665699859,1.08757380238722,0.154764577498833,0.770641652063128,0.0332893565668493,497.58,1.59974275493388,10434.608020725,2.29156155434947,0.698101585749468
"100","T1.2","1.2.11.1","Fustiaria","E19",1,"8/21/2023 15:03","8/23/2023 15:02",118.49,102.33,"2cone",3.59,3.59,16.25,0.35,"Aragonite","No Wax",16.16,0.136382817115368,5.93855460491621,204.6319752,54.82907121,2.161079832,NA,NA,NA,4.91164797988,5.00285153497207,0.842435890179486,0.236367550525027,0.0789710404945551,497.58,3.24771895976526,10434.608020725,1.96108924066495,1.65607912807887
"101","T1.2","1.2.11.2","Fustiaria","E19",1,"8/21/2023 15:03","8/23/2023 15:02",143.63,126.46,"2cone",3.13,3.13,33.53,0.18,"Aragonite","No Wax",17.17,0.119543270904407,6.89986737125171,345.4545687,85.99849582,1.670145491,NA,NA,NA,5.23698970503117,11.3899557904172,1.6507499604809,0.409842582794625,0.0497026282344837,497.58,3.45070139475059,10434.608020725,3.31066167520491,1.04229961659765
"102","T1.2","1.2.11.3","Fustiaria","E19",7,"8/21/2023 15:03","8/23/2023 15:02",299.66,278.48,"2cone",3.65,3.65,44.69,0.23,"Aragonite","No Wax",21.18,0.0706801041180004,8.41263463815303,533.8059326,155.8707806,1.922489892,NA,NA,NA,6.69179957590891,15.2675448793843,1.81483513026263,0.320674950189779,0.0396773409707886,497.58,4.25660195345472,10434.608020725,5.11572578040082,0.832062181628746
"103","T1.2","1.2.11.4","Fustiaria","E19",7,"8/21/2023 15:03","8/23/2023 15:02",163.64,144.07,"2cone",3.05,3.05,35.36,0.24,"Aragonite","No Wax",19.57,0.119591786849181,6.90299107176697,353.74177,86.11534814,1.900241984,NA,NA,NA,5.4696955915921,12.0543303572557,1.74624742114437,0.328536401423293,0.0553228418572113,497.58,3.93303589372563,10434.608020725,3.39008201647254,1.16015951077728
"104","T1.2","1.2.11.5","Fustiaria","E19",3,"8/21/2023 15:03","8/23/2023 15:02",106.49,91.64,"2cone",3.29,3.29,25.99,0.16,"Aragonite","No Wax",14.85,0.13944971358813,6.55238426107316,286.168469,73.64897416,1.445912875,NA,NA,NA,4.73990469047024,8.65412808702439,1.32076016030339,0.489076722463643,0.0518925095133384,497.58,2.98444471240805,10434.608020725,2.74249371353115,1.08822299124448
"105","T1.3","1.3.1.1","Marginopora","E17",3,"8/28/2023 16:32","8/30/2023 16:32",47.97,44.12,"cylinder1",7.46,7.32,1.07,1.07,"Calcite","No Wax",3.85,0.0802584948926413,3.88041250441219,110.6183048,45.89058221,1.045312517,NA,NA,NA,3.63348389429298,3.27652916519594,0.844376509319663,0.614418105099372,0.034804366302312,423.22,0.909692358584188,10706.151916895,1.03322188643183,0.880442401124271
"106","T1.3","1.3.1.2","Marginopora","E17",11,"8/28/2023 16:32","8/30/2023 16:32",73.58,67.65,"cylinder1",7.63,7.84,1.21,1.21,"Calcite","No Wax",5.92999999999999,0.080592552324001,4.16749726659168,123.3670448,56.84808668,1.294326763,NA,NA,NA,4.19037858063336,3.36416757780277,0.807239300376099,0.522564823780366,0.0480679423715919,423.22,1.40116251594915,10706.151916895,1.15230052550738,1.21596969274329
"107","T1.3","1.3.1.3","Marginopora","E17",3,"8/28/2023 16:32","8/30/2023 16:32",24.87,21.35,"cylinder1",6.54,6.62,0.64,0.64,"Calcite","No Wax",3.52,0.141535987133092,3.02602076518035,81.23718779,21.7623401,1.142799896,NA,NA,NA,2.91894063028377,3.16465974493988,1.04581560753145,0.578458171943083,0.0433299095618534,423.22,0.8317187278484,10706.151916895,0.758789791332986,1.09611217408091
"108","T1.3","1.3.1.4","Marginopora","E17",4,"8/28/2023 16:32","8/30/2023 16:32",41.3,38.7,"cylinder1",6.05,5.86,1.01,1.01,"Calcite","No Wax",2.59999999999999,0.0629539951573849,3.29603226837498,74.58470827,28.1231683,1.468540086,NA,NA,NA,3.45660709642347,2.53465591054167,0.769002152940487,0.458303177344961,0.034859692560409,423.22,0.614337696706204,10706.151916895,0.696652810916129,0.881841983668053
"109","T1.3","1.3.1.5","Marginopora","E17",5,"8/28/2023 16:32","8/30/2023 16:32",32.2,28.08,"cylinder1",6.73,7.01,0.76,0.76,"Calcite","No Wax",4.12,0.127950310559006,3.29748041529706,90.50881311,28.16025323,1.143455627,NA,NA,NA,3.18140254311036,3.22750652823431,0.978779589792819,0.578216294165452,0.0455204289884208,423.22,0.973488965549833,10706.151916895,0.845390704452561,1.15152551408786
"110","T1.3","1.3.2.1","Turbo","E06",6,"8/28/2023 16:32","8/30/2023 16:32",132.88,128.08,"hemisphere",6.76,6.1,2.71,2.71,"Aragonite","No Wax",4.79999999999998,0.0361228175797711,4.81668901357086,87.84552794,54.30487998,2.446925581,NA,NA,NA,5.10293308149904,1.77777032880971,0.369085553125997,0.13536198548762,0.0546413700567485,423.22,1.13416190161145,10706.151916895,0.820514491311991,1.3822570029177
"111","T1.3","1.3.2.2","Turbo","E06",5,"8/28/2023 16:32","8/30/2023 16:32",92.01,89.04,"hemisphere",6.34,5.58,2.23,2.23,"Aragonite","No Wax",2.97,0.0322791000978154,4.28886892117064,71.19320192,36.78696822,2.50115746,NA,NA,NA,4.51452099322334,1.80037702627645,0.419778981210981,0.116198777329792,0.0417174662734989,423.22,0.701762676622088,10706.151916895,0.664974703073777,1.05532236546482
"112","T1.3","1.3.2.3","Turbo","E06",8,"8/28/2023 16:32","8/30/2023 16:32",143.77,139.96,"hemisphere",6.79,6.39,2.7,2.7,"Aragonite","No Wax",3.81,0.026500660777631,4.89303285831685,91.05607855,56.30985567,2.553194255,NA,NA,NA,5.23869069709729,1.86232238056105,0.380606963919238,0.0978112172926697,0.0418423466139922,423.22,0.900241009404093,10706.151916895,0.850502395788982,1.05848145033027
"113","T1.3","1.3.2.4","Turbo","E06",8,"8/28/2023 16:32","8/30/2023 16:32",89.88,86.5,"hemisphere",6.27,5.59,2.36,2.36,"Aragonite","No Wax",3.38,0.0376056964842011,4.35709588329338,72.55272614,39.36495025,2.283249424,NA,NA,NA,4.4794121252422,1.71430137223554,0.393450458322198,0.193198083249511,0.0465868090673511,423.22,0.798639005718065,10706.151916895,0.67767323594117,1.17850161901243
"114","T1.3","1.3.2.5","Turbo","E06",4,"8/28/2023 16:32","8/30/2023 16:32",193.42,188.32,"hemisphere",7.65,6.84,2.96,2.96,"Aragonite","No Wax",5.09999999999999,0.0263674904353221,5.37035608262666,109.7188668,74.40236814,2.599648437,NA,NA,NA,5.78318554621467,2.05321463912445,0.382323743069233,0.0813963122242876,0.0464824341404882,423.22,1.20504702046217,10706.151916895,1.02482075400832,1.17586125744325
"115","T1.3","1.3.3.1","Halimeda","E18",7,"8/28/2023 16:32","8/30/2023 16:32",59.52,49.96,"rhombus",11.28,8.75,0.9,0.9,"Aragonite","No Wax",9.56,0.160618279569892,4.4619005620924,197.6728,66.9321,0.889259414,NA,NA,NA,3.90440003067403,4.88936647930253,1.09580355081012,0.685774058782836,0.0483627489467443,423.22,2.25887245404282,10706.151916895,1.84634779642964,1.22342738373068
"116","T1.3","1.3.3.2","Halimeda","E18",7,"8/28/2023 16:32","8/30/2023 16:32",55.79,48.77,"rhombus",10.15,8.62,0.95,0.95,"Aragonite","No Wax",7.02,0.125829001613192,4.36414298423961,156.89955,55.679025,1.00199312,NA,NA,NA,3.8210740471927,4.48528567192013,1.02775864313292,0.645938826717459,0.0447420021281131,423.22,1.65871178110675,10706.151916895,1.46550834714387,1.1318337315099
"117","T1.3","1.3.3.3","Halimeda","E18",4,"8/28/2023 16:32","8/30/2023 16:32",76.65,70.29,"rhombus",10.65,7.37,1.26,1.26,"Aragonite","No Wax",6.36,0.0829745596868884,4.62447618124041,164.8163,68.46651,1.119525444,NA,NA,NA,4.2478651330954,4.0451746062532,0.874731417725278,0.604407970353531,0.0385884163156193,423.22,1.50276451963518,10706.151916895,1.53945415009392,0.976167117119724
"118","T1.3","1.3.3.4","Halimeda","E18",11,"8/28/2023 16:32","8/30/2023 16:32",51.78,46.78,"rhombus",9.96,7.28,0.93,0.93,"Aragonite","No Wax",5,0.0965623792970259,4.0702825256087,141.88089,49.423455,1.047680701,NA,NA,NA,3.72723991823012,4.0799058247971,1.00236428285453,0.629794805159092,0.0352408277111879,423.22,1.18141864751193,10706.151916895,1.32522769246439,0.891483519571619
"119","T1.3","1.3.3.5","Halimeda","E18",3,"8/28/2023 16:32","8/30/2023 16:32",56.03,51.5,"rhombus",11.27,7.57,1.03,1.03,"Aragonite","No Wax",4.53,0.0808495448866679,4.44582475860847,174.8286,65.678465,0.853095455,NA,NA,NA,3.82654543329104,4.45472508046384,1.00200195067027,0.698552842664058,0.0259110923498787,423.22,1.07036529464581,10706.151916895,1.63297327888753,0.655470183428234
"120","T1.3","1.3.4.1","Pinguitellina","E17",2,"8/28/2023 16:32","8/30/2023 16:32",69.75,64.67,"2dome",10.59,8.2,1.81,0.37,"Aragonite","No Wax",5.08,0.072831541218638,5.39671473696406,156.9891548,64.8279823,1.075924277,NA,NA,NA,4.11637315534454,3.86109508767865,0.715452877513167,0.619814743030486,0.0323589231783035,423.22,1.20032134587212,10706.151916895,1.46634529398243,0.818580283101111
"121","T1.3","1.3.4.2","Pinguitellina","E17",8,"8/28/2023 16:32","8/30/2023 16:32",32.15,27.01,"2dome",8.53,6.96,1.58,0.26,"Aragonite","No Wax",5.14,0.159875583203732,4.54365260726155,108.9416368,38.90147266,0.826446862,NA,NA,NA,3.17975500136409,3.12211579757948,0.687137875063291,0.70796930677769,0.0471812261223525,423.22,1.21449836964227,10706.151916895,1.01756109614028,1.19353852486007
"122","T1.3","1.3.4.3","Pinguitellina","E17",11,"8/28/2023 16:32","8/30/2023 16:32",51.33,33.2,"2dome",9.8,7.33,2.3,0.33,"Aragonite","No Wax",18.13,0.353204753555426,5.48722323450247,146.0746336,71.25166172,0.720404251,NA,NA,NA,3.71641115320214,3.11425892183251,0.567547334734029,0.745440193962691,0.124114636149941,423.22,4.28382401587827,10706.151916895,1.36439903649681,3.13971492304574
"123","T1.3","1.3.4.4","Pinguitellina","E17",10,"8/28/2023 16:32","8/30/2023 16:32",59.2,54.99,"2dome",9.11,7.49,2.21,0.36,"Aragonite","No Wax",4.21,0.0711148648648649,5.322685706993,137.8692648,64.86946402,0.91260196,NA,NA,NA,3.89739032074932,3.022438097669,0.567840797681909,0.677525809235223,0.0305361750213671,423.22,0.994754501205047,10706.151916895,1.28775741153489,0.772470414299065
"124","T1.3","1.3.4.5","Pinguitellina","E17",2,"8/28/2023 16:32","8/30/2023 16:32",79.64,74.7,"2dome",10.48,8.32,2.57,0.38,"Aragonite","No Wax",4.94,0.0620291310899045,6.07396908901174,178.4631972,96.886852,0.821989758,NA,NA,NA,4.30239635672722,3.38534363699609,0.557352793105324,0.709544255228937,0.0276807771994796,423.22,1.16724162374179,10706.151916895,1.66692195837772,0.700237715314381
"125","T1.3","1.3.5.1","Alaona","E17",1,"8/28/2023 16:32","8/30/2023 16:32",313.3,288.14,"2dome",24.26,15.36,3.35,0.35,"Aragonite","No Wax",25.16,0.0803064155761252,10.7673527132148,655.8445372,509.9000153,0.614434184,NA,NA,NA,6.79182986463873,8.5008824289284,0.789505336673447,0.782885447226778,0.0383627499703142,423.22,5.94489863428005,10706.151916895,6.1258661589234,0.970458459269512
