"","shellID","exptID","taxon","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","calcX1","calcX2","polymorph","mag","seal","notes","exclude","cMass","pMass","cTime1","cTime2","cDuration","cSize","finalSA","calcX","massSA","volume","densityMV","rootMass","deviation","deviationStan","poros"
"40","2.1.5.4",2.1,"Anadara",NA,NA,NA,NA,920.17,894.3,NA,11.59,11.29,3.22,13.679,12.613,"Mixed",NA,"N","calcx is x",0,25.87,0.0281143701707293,NA,NA,NA,7.49683150308696,436.63728,13.146,0.0592482620815154,421.340542,2.18391041989973,9.72648728362882,4.05438949897101,0.540813742085779,0.243326720289748
"41","2.1.5.5",2.1,"Anadara",NA,NA,NA,NA,688.8,669.76,NA,7.74,11.2,3.63,9.194,10.116,"Mixed",NA,"N","calcx is y, swapped",0,19.04,0.0276422764227642,NA,NA,NA,6.80176885932565,346.2313,9.655,0.0549921396476863,314.67744,2.18890810856984,8.8314303087696,2.83607704689145,0.416961691222867,0.241595139432526
"42","2.1.5.6",2.1,"Anadara",NA,NA,NA,NA,420.9,409.57,NA,7.65,7.24,3.05,9.446,9.158,"Mixed",NA,"N","calcx is x",0,11.33,0.0269185079591352,NA,NA,NA,5.52798191510256,223.63868,9.302,0.050662076882228,168.9273,2.49160437655725,7.49421776546969,2.10400602829915,0.380610150433192,0.136718045680392
"47","2.1.5.11",2.1,"Anadara",NA,NA,NA,NA,538.15,530.43,NA,9.41,9.04,2.21,10.245,11.082,"Mixed",NA,"Y","calcx is x",0,7.72000000000003,0.0143454427204312,NA,NA,NA,5.72862124398574,181.46444,10.6635,0.0425427703631633,187.996744,2.86254957692246,8.13394281616163,3.50379291867142,0.611629355379345,0.00819431192486308
"50","2.1.6.2",2.1,"Centrostephanus",NA,NA,NA,NA,233.72,213.5,NA,56.3,2.91,2.96,NA,NA,"Calcite",0.08,"N","",0,20.22,0.0865137771692624,NA,NA,NA,7.85653467531768,523.720996319981,NA,0.0386083432630722,126.958482139842,1.84091677894008,6.15978129318518,19.4288448917726,2.47295349600006,0.320945489140509
"51","2.1.6.3",2.1,"Centrostephanus",NA,NA,NA,NA,201.04,184.2,NA,66.78,2.37,2.32,NA,NA,"Calcite",0.08,"N","",0,16.84,0.0837644249900518,NA,NA,NA,7.16078963025489,486.799118304302,NA,0.0345933247756484,96.128324403762,2.09137110468694,5.8581545517366,23.0835965434183,3.22361048645925,0.228561008968301
"53","2.1.6.5",2.1,"Centrostephanus",NA,NA,NA,NA,225.04,206.35,NA,60.74,2.6,2.59,NA,NA,"Calcite",0.08,"N","",0,18.69,0.0830519018841095,NA,NA,NA,7.42305422756432,494.336989145392,NA,0.0378082166829377,107.082012883674,2.1015667705506,6.08256240100181,20.9910180758548,2.82781418973177,0.224800158409958
"55","2.2.1.1",2.2,"Aragonite",NA,NA,NA,NA,1556.15,1528.24,NA,8.94,7.91,8.47,NA,NA,"Aragonite",NA,"N","",0,27.9100000000001,0.0179352890145552,NA,NA,NA,8.42944803175262,426.8698,NA,0.0653829340937215,598.959438,2.59808912135382,11.5882312269375,0.35685065608246,0.0423338105577317,0.11328016336047
"56","2.2.1.2",2.2,"Aragonite",NA,NA,NA,NA,1728.29,1702.21,NA,11.26,7.14,7.53,NA,NA,"Aragonite",NA,"N","",0,26.0799999999999,0.0150900601172257,NA,NA,NA,8.45948373021092,437.8968,NA,0.0595574117006562,605.384892,2.85486146555504,12.0006712587466,1.68316124340364,0.198967371660359,0.0256445510051057
"57","2.2.1.3",2.2,"Aragonite",NA,NA,NA,NA,864.06,851.99,NA,8.74,3.58,8.27,NA,NA,"Aragonite",NA,"N","",0,12.0699999999999,0.0139689373423141,NA,NA,NA,6.37235540390417,266.3512,NA,0.0453161089568958,258.761684,3.3392115348886,9.52462677907419,2.35254819869861,0.369180318671063,-0.139662639893722
"58","2.2.1.4",2.2,"Aragonite",NA,NA,NA,NA,1472.69,1457.38,NA,10.07,7.35,6.99,NA,NA,"Aragonite",NA,"N","",0,15.3099999999999,0.0103959421195227,NA,NA,NA,8.02782682024275,391.5606,NA,0.0390999503014347,517.361355,2.84654040308055,11.3772450586196,1.25260894008092,0.156033378413492,0.0284845040680713
"59","2.2.1.5",2.2,"Aragonite",NA,NA,NA,NA,1067.74,1056.26,NA,9.1,7.35,6.61,NA,NA,"Aragonite",NA,"N","",0,11.48,0.0107516811208721,NA,NA,NA,7.61804260109727,351.239,NA,0.0326842975865437,442.10985,2.41510113380193,10.220885055787,0.919347533699088,0.120680282565848,0.175733401432789
"60","2.2.1.6",2.2,"Aragonite",NA,NA,NA,NA,1668.24,1654.7,NA,10.99,7.89,6.64,NA,NA,"Aragonite",NA,"N","",0,13.54,0.00811633817676112,NA,NA,NA,8.31918773659312,424.1486,NA,0.0319227742352561,575.761704,2.89744869867205,11.8600406274943,1.59306257886437,0.191492562652128,0.0111096591562982
"61","2.2.2.1",2.2,"Calcite",NA,NA,NA,NA,236.12,228.83,NA,7.27,6.27,1.86,NA,NA,"Calcite",0.01,"N","",0,7.28999999999999,0.0308741317973911,NA,NA,NA,4.39310549027956,141.5346,NA,0.0515068400235702,84.784194,2.78495305386756,6.18079384306682,2.42896483657348,0.552903826677494,-0.0272788837578621
"62","2.2.2.2",2.2,"Calcite",NA,NA,NA,NA,219.78,214.43,NA,6.29,5.25,2.68,NA,NA,"Calcite",0.01,"N","",0,5.34999999999999,0.0243425243425243,NA,NA,NA,4.45637347889807,127.8994,NA,0.0418297505695882,88.5003,2.4833814122664,6.03479779542245,1.46787550703398,0.329387901167776,0.0839611168327559
"63","2.2.2.3",2.2,"Calcite",NA,NA,NA,NA,777.38,768.95,NA,9.42,6.38,5.14,NA,NA,"Calcite",0.01,"N","",0,8.42999999999995,0.0108441174200519,NA,NA,NA,6.75997204801532,282.6232,NA,0.0298276999198932,308.911944,2.516510012316,9.19484588431571,1.55332401600511,0.229782609302527,0.071741050418295
"64","2.2.2.4",2.2,"Calcite",NA,NA,NA,NA,437.45,431.86,NA,8.34,6.17,3.74,NA,NA,"Calcite",0.01,"N","",0,5.58999999999997,0.012778603268945,NA,NA,NA,5.77352351452241,211.4504,NA,0.0264364598033391,192.452172,2.27303228357433,7.59118321972165,1.66549216182586,0.288470663995145,0.161552090160704
"65","2.2.2.5",2.2,"Calcite",NA,NA,NA,NA,820.42,811.75,NA,9,7.88,5.03,NA,NA,"Calcite",0.01,"N","",0,8.66999999999996,0.0105677579776212,NA,NA,NA,7.09216619275894,311.6528,NA,0.0278194195592016,356.7276,2.29985008168698,9.36149938236847,1.58594460241369,0.223619210169232,0.151659873962752
"66","2.2.2.6",2.2,"Calcite",NA,NA,NA,NA,928.92,921.21,NA,9.68,7.43,5.4,NA,NA,"Calcite",0.01,"N","",0,7.70999999999992,0.00829996124531706,NA,NA,NA,7.29601934724786,328.6328,NA,0.0234608353152817,388.38096,2.39177533316772,9.75722016147168,1.47132688425071,0.201661593017254,0.117751629226218
"67","2.2.3.1",2.2,"Pecten",NA,NA,NA,NA,669.76,642.48,NA,12,20.52,1.35,14.832,15.609,"Calcite",0.01,"N","calcx is y, swapped",0,27.28,0.0407310081223124,NA,NA,NA,6.92730203629825,721.14867,15.2205,0.0378285381847823,421.638291,1.58847053101256,8.74929518132312,9.15439932123392,1.321495623154,0.414064724820153
"68","2.2.3.2",2.2,"Pecten",NA,NA,NA,NA,662.78,640.68,NA,18.29,12.03,1.27,20.499,21.252,"Calcite",0.01,"N","",0,22.1,0.0333443978394038,NA,NA,NA,6.53774059464028,585.8445,20.8755,0.0377233207788074,318.93797655,2.07808429453711,8.71879496857199,8.36591980178657,1.27963471182155,0.233462082428215
"69","2.2.3.3",2.2,"Pecten",NA,NA,NA,NA,740.89,718.68,NA,13.15,21.52,1.23,16.639,16.862,"Calcite",0.01,"N","calcx is y, swapped",0,22.21,0.0299774595419024,NA,NA,NA,7.034356541737,815.08695,16.7505,0.0272486266649221,443.3790348,1.67100819355205,9.04866640911269,10.002047819421,1.42188525134826,0.383619257265935
