"","shellID","exptID","taxon","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","thick","calcX","calcY","calcSA1","calcSA2","perimeter","polymorph","note","exclude","cMass","pMass","cTime1","cTime2","cDuration","cSize","cSA1","cDim","calcSAPerim","finalSA","volume","densityMV"
"81","4.2.6.1","T4.2","Calcite",NA,2,"11/17/2023 11:30","11/24/2023 11:30",341.18,339.32,"cube",9.44,6.55,2.21,2.21,NA,NA,NA,NA,NA,"Calcite","",0,1.86000000000001,0.00545166774136823,NA,NA,NA,5.15072689020403,194.3398,NA,NA,194.3398,136.64872,2.49676689251096
"82","4.2.6.2","T4.2","Calcite",NA,5,"11/17/2023 11:30","11/24/2023 11:30",359.94,358.99,"cube",6.44,5.42,3.84,3.84,NA,NA,NA,NA,NA,"Calcite","",0,0.949999999999989,0.00263932877701836,NA,NA,NA,5.11766820903183,160.8944,NA,NA,160.8944,134.034432,2.68542936788063
"83","4.2.6.3","T4.2","Calcite",NA,2,"11/17/2023 11:30","11/24/2023 11:30",212.33,211.83,"cube",5.56,4.09,3.53,3.53,NA,NA,NA,NA,NA,"Calcite","",0,0.5,0.00235482503649979,NA,NA,NA,4.31377611691947,113.6098,NA,NA,113.6098,80.273612,2.64507843499057
"84","4.2.6.4","T4.2","Calcite",NA,1,"11/17/2023 11:30","11/24/2023 11:30",243.2,242.54,"cube",6.81,4.81,2.99,2.99,NA,NA,NA,NA,NA,"Calcite","",0,0.659999999999997,0.00271381578947367,NA,NA,NA,4.60950678812702,134.9998,NA,NA,134.9998,97.940739,2.48313421445595
"85","4.2.6.5","T4.2","Calcite",NA,11,"11/17/2023 11:30","11/24/2023 11:30",277.98,277.1,"cube",8.38,8.71,1.61,1.61,NA,NA,NA,NA,NA,"Calcite","",0,0.879999999999995,0.00316569537376788,NA,NA,NA,4.89811920042718,201.0094,NA,NA,201.0094,117.513578,2.36551388129804
"86","4.2.7.1","T4.2","Tridacna",NA,1,"11/17/2023 11:30","11/24/2023 11:30",323.72,305.91,"cube",6.55,4.45,4.75,4.75,NA,NA,NA,NA,NA,"Aragonite","",0,17.81,0.0550166810824169,NA,NA,NA,5.17326795248895,162.795,NA,NA,162.795,138.450625,2.33816207041319
"87","4.2.7.2","T4.2","Tridacna",NA,10,"11/17/2023 11:30","11/24/2023 11:30",295.91,286.38,"cube",8.77,4.46,3.18,3.18,NA,NA,NA,NA,NA,"Aragonite","",0,9.53000000000003,0.032205738231219,NA,NA,NA,4.9917618473562,162.3712,NA,NA,162.3712,124.383156,2.37901987307671
"88","4.2.7.3","T4.2","Tridacna",NA,8,"11/17/2023 11:30","11/24/2023 11:30",437.89,431.67,"cube",6.71,5.46,4.66,4.66,NA,NA,NA,NA,NA,"Aragonite","",0,6.21999999999997,0.0142044805773139,NA,NA,NA,5.54753894618317,186.6976,NA,NA,186.6976,170.726556,2.56486167272067
"89","4.2.7.4","T4.2","Tridacna",NA,10,"11/17/2023 11:30","11/24/2023 11:30",322.21,315.12,"cube",7.79,6.44,2.6,2.6,NA,NA,NA,NA,NA,"Aragonite","",0,7.08999999999997,0.0220042829210762,NA,NA,NA,5.07145089040914,174.3312,NA,NA,174.3312,130.43576,2.47025815619888
"90","4.2.7.5","T4.2","Tridacna",NA,9,"11/17/2023 11:30","11/24/2023 11:30",238.11,231.69,"cube",7.67,4.1,3.37,3.37,NA,NA,NA,NA,NA,"Aragonite","",0,6.42000000000002,0.0269623283356433,NA,NA,NA,4.73227209010168,142.2238,NA,NA,142.2238,105.97639,2.24682120234516
"91","4.2.8.1","T4.2","Liloa","E22",11,"11/17/2023 11:30","11/24/2023 11:30",35.04,24.92,"cylinder2",10.59,4.38,4.24,0.06,NA,NA,NA,NA,NA,"Aragonite","",0,10.12,0.288812785388128,NA,NA,NA,5.81538728285114,88.4779305401108,NA,NA,88.4779305401108,63.8857443097397,0.548479169783391
"92","4.2.8.2","T4.2","Liloa","E22",6,"11/17/2023 11:30","11/24/2023 11:30",52.88,44.48,"cylinder2",10.62,4.53,3.78,0.22,NA,NA,NA,NA,NA,"Aragonite","",0,8.40000000000001,0.158850226928896,NA,NA,NA,5.66549907354877,86.0289019870049,NA,NA,86.0289019870049,60.922551707373,0.867987280867626
"93","4.2.8.3","T4.2","Liloa","E22",5,"11/17/2023 11:30","11/24/2023 11:30",35.85,25.65,"cylinder2",8.84,4.3,3.76,0.08,NA,NA,NA,NA,NA,"Aragonite","",0,10.2,0.284518828451883,NA,NA,NA,5.22840861808878,79.8372941056774,NA,NA,79.8372941056774,54.6027652749828,0.656560154407149
"94","4.2.8.4","T4.2","Liloa","E22",3,"11/17/2023 11:30","11/24/2023 11:30",34.25,24.77,"cylinder2",10.01,4.61,3.73,0.07,NA,NA,NA,NA,NA,"Aragonite","",0,9.48,0.276788321167883,NA,NA,NA,5.5626441475922,87.4033487729504,NA,NA,87.4033487729504,62.2587739501041,0.550123264994728
"95","4.2.8.5","T4.2","Liloa","E22",1,"11/17/2023 11:30","11/24/2023 11:30",30.37,24.91,"cylinder2",9.75,4.21,4.47,0.12,NA,NA,NA,NA,NA,"Aragonite","",0,5.46,0.179782680276589,NA,NA,NA,5.68239489573939,86.9616408458557,NA,NA,86.9616408458557,62.224525877791,0.488071215836127
"96","4.2.9.1","T4.2","Ethalia","124.7",6,"11/17/2023 11:30","11/24/2023 11:30",237.39,222.96,"sphere",10.18,9.09,7.33,0.31,NA,NA,NA,NA,NA,"Aragonite","",0,14.43,0.0607860482749904,NA,NA,NA,8.78628349525911,246.985033108222,NA,NA,246.985033108222,355.151994665746,0.668418039502836
"97","4.2.9.2","T4.2","Ethalia","124.7",7,"11/17/2023 11:30","11/24/2023 11:30",302.27,291.57,"sphere",11.2,9.94,8.72,0.35,NA,NA,NA,NA,NA,"Aragonite","",0,10.7,0.0353988156284116,NA,NA,NA,9.90163616123531,311.233953906297,NA,NA,311.233953906297,508.299303151121,0.594669318108692
"98","4.2.9.3","T4.2","Ethalia","124.7",6,"11/17/2023 11:30","11/24/2023 11:30",157.63,149.08,"sphere",9.89,8.44,7.25,0.31,NA,NA,NA,NA,NA,"Aragonite","",0,8.54999999999998,0.0542409439827443,NA,NA,NA,8.45847847119787,228.406491912932,NA,NA,228.406491912932,316.865799789924,0.497466120056205
"99","4.2.9.4","T4.2","Ethalia","124.7",2,"11/17/2023 11:30","11/24/2023 11:30",232.84,222.7,"sphere",10.46,8.93,7.78,0.27,NA,NA,NA,NA,NA,"Aragonite","",0,10.14,0.0435492183473631,NA,NA,NA,8.99057731517655,257.683517450511,NA,NA,257.683517450511,380.505871554153,0.611922226190568
"100","4.2.9.5","T4.2","Ethalia","124.7",10,"11/17/2023 11:30","11/24/2023 11:30",756.54,738.66,"sphere",14.59,13.43,10.63,0.43,NA,NA,NA,NA,NA,"Aragonite","",0,17.88,0.0236339122848759,NA,NA,NA,12.770900552105,521.44242130746,NA,NA,521.44242130746,1090.59421934791,0.693695222822978
"101","4.2.10.1","T4.2","Natica","124.7",8,"11/17/2023 11:30","11/24/2023 11:30",42.65,38.01,"sphere",5.66,3.37,4.25,0.16,NA,NA,NA,NA,NA,"Aragonite","",0,4.64,0.108792497069168,NA,NA,NA,4.32791199084626,61.5606948709833,NA,NA,61.5606948709833,42.4457180034476,1.00481278221129
"102","4.2.10.2","T4.2","Natica","124.7",2,"11/17/2023 11:30","11/24/2023 11:30",129,123.55,"sphere",7.86,4.51,5.96,0.25,NA,NA,NA,NA,NA,"Aragonite","",0,5.45,0.0422480620155039,NA,NA,NA,5.95591442593378,117.28225110308,NA,NA,117.28225110308,110.622627597776,1.16612670301996
"103","4.2.10.3","T4.2","Natica","124.7",9,"11/17/2023 11:30","11/24/2023 11:30",66.26,62.02,"sphere",6.5,3.71,4.58,0.2,NA,NA,NA,NA,NA,"Aragonite","",0,4.24,0.0639903410805916,NA,NA,NA,4.79789693749922,76.3560952862346,NA,NA,76.3560952862346,57.8297568888726,1.14577690733383
"104","4.2.10.4","T4.2","Natica","124.7",11,"11/17/2023 11:30","11/24/2023 11:30",207.68,201.22,"sphere",9.39,5.6,7.61,0.23,NA,NA,NA,NA,NA,"Aragonite","",0,6.46000000000001,0.0311055469953775,NA,NA,NA,7.36907130151235,178.288873749725,NA,NA,178.288873749725,209.525506102224,0.991191974015214
"105","4.2.10.5","T4.2","Natica","124.7",2,"11/17/2023 11:30","11/24/2023 11:30",99.79,95.1,"sphere",7.02,4.18,5.21,0.2,NA,NA,NA,NA,NA,"Aragonite","",0,4.69000000000001,0.0469986972642551,NA,NA,NA,5.34708439849808,93.9992796287948,NA,NA,93.9992796287948,80.0478624948769,1.24662916522458
"106","4.2.11.1","T4.2","Scaphopod","E23",5,"11/17/2023 11:30","11/24/2023 11:30",117.86,98.2,"2cone",3.15,1.16,28.63,0.24,NA,NA,NA,NA,NA,"Aragonite","",0,19.66,0.166808077379942,NA,NA,NA,4.71190613478184,299.337581849711,NA,NA,299.337581849711,74.372277700263,1.58473027375876
"107","4.2.11.2","T4.2","Scaphopod","E23",9,"11/17/2023 11:30","11/24/2023 11:30",125.39,104.82,"2cone",3.49,2.4,22.94,0.19,NA,NA,NA,NA,NA,"Aragonite","",0,20.57,0.164048169710503,NA,NA,NA,5.77045458564066,271.376883397535,NA,NA,271.376883397535,73.1497580732457,1.71415467805711
"108","4.2.11.3","T4.2","Scaphopod","E23",11,"11/17/2023 11:30","11/24/2023 11:30",91.17,79.55,"2cone",2.95,1.05,30.37,0.13,NA,NA,NA,NA,NA,"Aragonite","",0,11.62,0.127454206427553,NA,NA,NA,4.54798163508263,295.461614205406,NA,NA,295.461614205406,69.1922495634221,1.3176331247394
"109","4.2.11.4","T4.2","Scaphopod","124.7",4,"11/17/2023 11:30","11/24/2023 11:30",292.27,271.32,"2cone",3.64,1.37,46.66,0.18,NA,NA,NA,NA,NA,"Aragonite","",0,20.95,0.0716802956170664,NA,NA,NA,6.15066719357293,554.793805083695,NA,NA,554.793805083695,161.851276286111,1.8057936069861
"110","4.2.11.5","T4.2","Scaphopod","124.7",3,"11/17/2023 11:30","11/24/2023 11:30",201.23,185.9,"2cone",3.33,1.19,37.75,0.22,NA,NA,NA,NA,NA,"Aragonite","",0,15.33,0.0761814838741738,NA,NA,NA,5.30847019886599,412.724102960344,NA,NA,412.724102960344,109.590787984066,1.83619448040886
"111","4.3.1.1","T4.3","Marginopora","E24",7,"12/1/2023 13:00","12/8/2023 13:00",156.17,149.68,"cylinder1",11.95,12.05,0.93,0.93,NA,NA,NA,NA,NA,"Calcite","",0,6.48999999999998,0.0415572773259908,NA,NA,NA,5.11618178209281,261.25091808171,NA,NA,261.25091808171,105.178695991456,1.48480639095094
"112","4.3.1.2","T4.3","Marginopora","E24",8,"12/1/2023 13:00","12/8/2023 13:00",42.77,39.66,"cylinder1",6.87,6.66,0.96,0.96,NA,NA,NA,NA,NA,"Calcite","",0,3.11000000000001,0.0727145195230303,NA,NA,NA,3.52831539593225,92.2732886249126,NA,NA,92.2732886249126,34.4978540618108,1.23978726106754
"113","4.3.1.3","T4.3","Marginopora","E24",3,"12/1/2023 13:00","12/8/2023 13:00",64.82,60.92,"cylinder1",8.25,8.3,0.94,0.94,NA,NA,NA,NA,NA,"Calcite","",0,3.89999999999999,0.0601666152422091,NA,NA,NA,4.00762088796239,131.997156933229,NA,NA,131.997156933229,50.5533308843219,1.28221026915761
"114","4.3.1.4","T4.3","Marginopora","E24",9,"12/1/2023 13:00","12/8/2023 13:00",38.68,35.91,"cylinder1",7.57,7.42,0.73,0.73,NA,NA,NA,NA,NA,"Calcite","",0,2.77,0.0716132368148915,NA,NA,NA,3.44831989888359,105.419440163492,NA,NA,105.419440163492,32.2042008273697,1.20108554183175
"115","4.3.1.5","T4.3","Marginopora","E24",7,"12/1/2023 13:00","12/8/2023 13:00",63.82,59.4,"cylinder1",9.07,9.33,1.06,1.06,NA,NA,NA,NA,NA,"Calcite","",0,4.42,0.0692572861172047,NA,NA,NA,4.47642794957255,163.562466199805,NA,NA,163.562466199805,70.4505969602585,0.905883026598073
"116","4.3.2.1","T4.3","Turbo","E08",8,"12/1/2023 13:00","12/8/2023 13:00",142.95,139.8,"hemisphere",5.86,6.2,2.68,2.68,NA,NA,NA,NA,NA,"Aragonite","",0,3.14999999999998,0.0220356768100733,NA,NA,NA,4.60053175957227,79.6343472202555,NA,NA,79.6343472202555,48.3156802041225,2.95866682195241
"117","4.3.2.2","T4.3","Turbo","E09",6,"12/1/2023 13:00","12/8/2023 13:00",428.75,424.31,"hemisphere",9.81,8.98,4.03,4.03,NA,NA,NA,NA,NA,"Aragonite","",0,4.44,0.0103556851311953,NA,NA,NA,7.08081851592058,189.399709581091,NA,NA,189.399709581091,173.685220963401,2.46854624487795
"118","4.3.2.3","T4.3","Turbo","E09",5,"12/1/2023 13:00","12/8/2023 13:00",184.33,181.14,"hemisphere",7.48,6.81,2.85,2.85,NA,NA,NA,NA,NA,"Aragonite","",0,3.19000000000003,0.0173059187327078,NA,NA,NA,5.25570753430558,105.532066260123,NA,NA,105.532066260123,69.1311704572516,2.66638042985231
"119","4.3.2.4","T4.3","Turbo","E09",8,"12/1/2023 13:00","12/8/2023 13:00",243.69,239.98,"hemisphere",8.41,7.38,3.3,3.3,NA,NA,NA,NA,NA,"Aragonite","",0,3.71000000000001,0.0152242603307481,NA,NA,NA,5.89461483151843,131.70467465718,NA,NA,131.70467465718,99.2480719928351,2.45536255875673
"120","4.3.2.5","T4.3","Turbo","E09",1,"12/1/2023 13:00","12/8/2023 13:00",241.9,237.94,"hemisphere",8.05,7.19,3.4,3.4,NA,NA,NA,NA,NA,"Aragonite","",0,3.96000000000001,0.0163704009921455,NA,NA,NA,5.8165825482791,127.233717072223,NA,NA,127.233717072223,97.858896373332,2.47192650811379
"121","4.3.3.1","T4.3","Halimeda","E24",5,"12/1/2023 13:00","12/8/2023 13:00",42.81,37.25,"rhombus",10.34,7.03,0.97,0.97,10.289,7.023,50.688,51.301,38.13,"Aragonite","",0,5.56,0.129876197150199,NA,NA,NA,4.13126004385842,96.9469114712609,6.25172976063425,138.9751,138.9751,49.464665,0.865466287904709
"122","4.3.3.2","T4.3","Halimeda","E24",9,"12/1/2023 13:00","12/8/2023 13:00",84.6,79.59,"rhombus",11.6,8.02,1.33,1.33,11.358,7.869,72.729,72.826,46.96,"Aragonite","",0,5.00999999999999,0.0592198581560283,NA,NA,NA,4.98304335947513,130.544639979612,7.05124811646846,208.0118,208.0118,96.794075,0.87402043978415
"123","4.3.3.3","T4.3","Halimeda","E24",10,"12/1/2023 13:00","12/8/2023 13:00",49.98,33.65,"rhombus",11.13,8.09,1.26,1.26,11.285,8.29,60.243,59.834,41.932,"Aragonite","exploded",0,16.33,0.326730692276911,NA,NA,NA,4.84103337792024,124.715746201734,6.87977107177267,172.91132,172.91132,75.64851,0.660687170176914
"124","4.3.3.4","T4.3","Halimeda","E24",6,"12/1/2023 13:00","12/8/2023 13:00",73.06,66.78,"rhombus",11.03,8.4,1.29,1.29,11.143,8.144,63.64,63.019,46.087,"Aragonite","",0,6.28,0.0859567478784561,NA,NA,NA,4.92585363165626,128.422088045181,6.93218760565523,186.11123,186.11123,81.695055,0.894301374789453
"125","4.3.3.5","T4.3","Halimeda","E24",11,"12/1/2023 13:00","12/8/2023 13:00",44.02,39.71,"rhombus",11.46,8.55,0.88,0.88,11.436,8.576,68.623,69.587,43.489,"Aragonite","",0,4.31,0.0979100408905044,NA,NA,NA,4.41785171634125,123.147559764876,7.14902266047605,176.48032,176.48032,60.8124,0.723865527425328
"126","4.3.4.1","T4.3","Pinguitellina","E24",2,"12/1/2023 13:00","12/8/2023 13:00",115.74,107.26,"2dome",12.39,10,3.04,0.44,NA,NA,NA,NA,NA,"Aragonite","",0,8.47999999999999,0.073267668913081,NA,NA,NA,7.22184722137941,252.688350224719,NA,NA,252.688350224719,162.622692267805,0.711708792825793
"127","4.3.4.2","T4.3","Pinguitellina","E24",1,"12/1/2023 13:00","12/8/2023 13:00",80.04,66.33,"2dome",11.54,8.89,2.18,0.4,NA,NA,NA,NA,NA,"Aragonite","",0,13.71,0.171289355322339,NA,NA,NA,6.06999063641014,191.009147497525,NA,NA,191.009147497525,93.2507758059224,0.858330660611154
"128","4.3.4.3","T4.3","Pinguitellina","E24",3,"12/1/2023 13:00","12/8/2023 13:00",108.86,98.11,"2dome",11.94,9.68,2.05,0.45,NA,NA,NA,NA,NA,"Aragonite","",0,10.75,0.0987506889582951,NA,NA,NA,6.18791750269249,207.956469067315,NA,NA,207.956469067315,97.5559525937463,1.1158724517132
"129","4.3.4.4","T4.3","Pinguitellina","E24",1,"12/1/2023 13:00","12/8/2023 13:00",139.97,131.68,"2dome",12.95,10.43,2.8,0.47,NA,NA,NA,NA,NA,"Aragonite","",0,8.28999999999999,0.059226977209402,NA,NA,NA,7.23164950978149,261.425276473984,NA,NA,261.425276473984,160.009612887921,0.87475994394188
"130","4.3.4.5","T4.3","Pinguitellina","E24",4,"12/1/2023 13:00","12/8/2023 13:00",109.86,103.55,"2dome",11.22,9.32,2.75,0.42,NA,NA,NA,NA,NA,"Aragonite","",0,6.31,0.0574367376661205,NA,NA,NA,6.60055550879818,211.775389097019,NA,NA,211.775389097019,123.817143431659,0.887276163503463
"131","4.3.5.1","T4.3","Abranda","E24",7,"12/1/2023 13:00","12/8/2023 13:00",80.35,68.58,"2dome",16.3,10.55,2.06,0.26,NA,NA,NA,NA,NA,"Aragonite","",0,11.77,0.146484131922838,NA,NA,NA,7.07569484616362,296.785315506832,NA,NA,296.785315506832,143.690029177807,0.559189809200832
"132","4.3.5.2","T4.3","Abranda","E24",11,"12/1/2023 13:00","12/8/2023 13:00",114.44,103.37,"2dome",16.52,10.83,2.13,0.27,NA,NA,NA,NA,NA,"Aragonite","",0,11.07,0.0967319119189094,NA,NA,NA,7.25002272208495,309.539867521141,NA,NA,309.539867521141,154.710284340857,0.739705188233424
"133","4.3.5.3","T4.3","Abranda","E24",8,"12/1/2023 13:00","12/8/2023 13:00",263.84,248.28,"2dome",20.88,13.94,2.79,0.34,NA,NA,NA,NA,NA,"Aragonite","",0,15.56,0.058975136446331,NA,NA,NA,9.32966014415322,506.116231360092,NA,NA,506.116231360092,330.273412995092,0.798853282216575
"134","4.3.5.4","T4.3","Abranda","E24",3,"12/1/2023 13:00","12/8/2023 13:00",108.22,93.75,"2dome",18.94,11.99,2.2,0.23,NA,NA,NA,NA,NA,"Aragonite","",0,14.47,0.133709111070042,NA,NA,NA,7.93488456041384,387.123697216398,NA,NA,387.123697216398,201.767473943878,0.536359988479123
"135","4.3.5.5","T4.3","Abranda","E24",8,"12/1/2023 13:00","12/8/2023 13:00",170.78,155.43,"2dome",20.33,13.82,2.4,0.3,NA,NA,NA,NA,NA,"Aragonite","",0,15.35,0.0898817191708631,NA,NA,NA,8.76904343279509,477.523025823445,NA,NA,477.523025823445,272.037356546325,0.627781427404504
"136","4.3.6.1","T4.3","Calcite",NA,3,"12/1/2023 13:00","12/8/2023 13:00",317.16,316.09,"cube",5.19,5.05,4.91,4.91,NA,NA,NA,NA,NA,"Calcite","",0,1.07000000000005,0.00337369151217067,NA,NA,NA,5.04870593905267,152.9758,NA,NA,152.9758,128.688645,2.46455310800732
"137","4.3.6.2","T4.3","Calcite",NA,7,"12/1/2023 13:00","12/8/2023 13:00",139.63,138.68,"cube",4.95,4.53,2.82,2.82,NA,NA,NA,NA,NA,"Calcite","",0,0.949999999999989,0.00680369548091376,NA,NA,NA,3.98398324314334,98.3142,NA,NA,98.3142,63.23427,2.208138087148
"138","4.3.6.3","T4.3","Calcite",NA,9,"12/1/2023 13:00","12/8/2023 13:00",182.86,181.95,"cube",6.53,4.7,2.36,2.36,NA,NA,NA,NA,NA,"Calcite","",0,0.910000000000025,0.00497648474242604,NA,NA,NA,4.16844760844845,114.3876,NA,NA,114.3876,72.43076,2.52461799379159
"139","4.3.6.4","T4.3","Calcite",NA,9,"12/1/2023 13:00","12/8/2023 13:00",106.67,106.06,"cube",5.23,4.46,1.79,1.79,NA,NA,NA,NA,NA,"Calcite","chipped on scale",0,0.609999999999999,0.00571857129464704,NA,NA,NA,3.46920416821968,81.3418,NA,NA,81.3418,41.753182,2.55477534622391
"140","4.3.6.5","T4.3","Calcite",NA,7,"12/1/2023 13:00","12/8/2023 13:00",359.51,358.4,"cube",6.21,5.24,4.78,4.78,NA,NA,NA,NA,NA,"Calcite","",0,1.11000000000001,0.0030875358126339,NA,NA,NA,5.37795207728878,174.5428,NA,NA,174.5428,155.543112,2.31132060672671
"141","4.3.7.1","T4.3","Tridacna",NA,6,"12/1/2023 13:00","12/8/2023 13:00",380.7,371.64,"cube",7.93,7.74,2.72,2.72,NA,NA,NA,NA,NA,"Aragonite","",0,9.06,0.0237982663514578,NA,NA,NA,5.50631455464254,208.0012,NA,NA,208.0012,166.948704,2.28034115197444
"142","4.3.7.2","T4.3","Tridacna",NA,2,"12/1/2023 13:00","12/8/2023 13:00",94.99,88.63,"cube",6.82,5.61,1.44,1.44,NA,NA,NA,NA,NA,"Aragonite","",0,6.36,0.0669544162543426,NA,NA,NA,3.80513359721049,112.3188,NA,NA,112.3188,55.094688,1.72412265952028
"143","4.3.7.3","T4.3","Tridacna",NA,2,"12/1/2023 13:00","12/8/2023 13:00",232.29,219.87,"cube",10.04,9.48,1.34,1.34,NA,NA,NA,NA,NA,"Aragonite","",0,12.42,0.0534676481983727,NA,NA,NA,5.03364151537088,242.672,NA,NA,242.672,127.540128,1.82130913338898
"144","4.3.7.4","T4.3","Tridacna",NA,9,"12/1/2023 13:00","12/8/2023 13:00",168.66,164.62,"cube",7.17,4.29,2.67,2.67,NA,NA,NA,NA,NA,"Aragonite","",0,4.03999999999999,0.023953515949247,NA,NA,NA,4.34672905115883,122.715,NA,NA,122.715,82.127331,2.05364034050979
"145","4.3.7.5","T4.3","Tridacna",NA,5,"12/1/2023 13:00","12/8/2023 13:00",115.74,111.24,"cube",7.73,5.08,1.63,1.63,NA,NA,NA,NA,NA,"Aragonite","",0,4.5,0.0388802488335925,NA,NA,NA,4.00015607724323,120.2974,NA,NA,120.2974,64.007492,1.80822582456441
"146","4.3.8.1","T4.3","Liloa","124.7",1,"12/1/2023 13:00","12/8/2023 13:00",33.68,25.75,"cylinder2",10.35,4.2,3.63,0.12,NA,NA,NA,NA,NA,"Aragonite","",0,7.93,0.235451306413302,NA,NA,NA,5.40379363055501,75.605568801292,NA,NA,75.605568801292,50.2915576764615,0.669694906184296
"147","4.3.8.2","T4.3","Liloa","124.7",4,"12/1/2023 13:00","12/8/2023 13:00",41.29,33.78,"cylinder2",9.44,4.28,3.93,0.15,NA,NA,NA,NA,NA,"Aragonite","",0,7.51,0.181884233470574,NA,NA,NA,5.41505374283022,81.6173205032014,NA,NA,81.6173205032014,56.5418442253727,0.730255628653008
"148","4.3.8.3","T4.3","Liloa","124.7",4,"12/1/2023 13:00","12/8/2023 13:00",64.06,49.78,"cylinder2",11.66,5.19,4.68,0.19,NA,NA,NA,NA,NA,"Aragonite","",0,14.28,0.22291601623478,NA,NA,NA,6.56705399497856,118.617899219753,NA,NA,118.617899219753,99.0080370353412,0.647018180727425
"149","4.3.8.4","T4.3","Liloa","124.7",4,"12/1/2023 13:00","12/8/2023 13:00",35.75,28.22,"cylinder2",9.87,4.07,3.68,0.21,NA,NA,NA,NA,NA,"Aragonite","chipped on scale badly",0,7.53,0.210629370629371,NA,NA,NA,5.28753343819148,73.0736022021313,NA,NA,73.0736022021313,47.8769546956536,0.746705805063359
"150","4.3.8.5","T4.3","Liloa","124.7",9,"12/1/2023 13:00","12/8/2023 13:00",73.74,63.89,"cylinder2",13.77,5.47,4.65,0.11,NA,NA,NA,NA,NA,"Aragonite","",0,9.84999999999999,0.13357743422837,NA,NA,NA,7.0489550284598,126.907619754781,NA,NA,126.907619754781,109.274162568474,0.674816427477013
"151","4.3.9.1","T4.3","Ethalia","124.7",11,"12/1/2023 13:00","12/8/2023 13:00",184.95,174.21,"sphere",10.01,9.04,7.55,0.27,NA,NA,NA,NA,NA,"Aragonite","",0,10.74,0.0580697485806974,NA,NA,NA,8.80744256733814,246.985033108222,NA,NA,246.985033108222,357.724002957672,0.517018702884984
"152","4.3.9.2","T4.3","Ethalia","124.7",10,"12/1/2023 13:00","12/8/2023 13:00",593.7,581.51,"sphere",14.04,12.16,9.94,0.37,NA,NA,NA,NA,NA,"Aragonite","",0,12.1900000000001,0.0205322553478189,NA,NA,NA,11.9278551290252,455.914767579619,NA,NA,455.914767579619,888.557811982916,0.668161364396867
"153","4.3.9.3","T4.3","Ethalia","124.7",6,"12/1/2023 13:00","12/8/2023 13:00",150.57,142.88,"sphere",9.58,8.18,7.08,0.25,NA,NA,NA,NA,NA,"Aragonite","",0,7.69,0.0510725908215448,NA,NA,NA,8.21707700311651,215.38256578187,NA,NA,215.38256578187,290.503047544707,0.518307815606747
"154","4.3.9.4","T4.3","Ethalia","124.7",2,"12/1/2023 13:00","12/8/2023 13:00",115.81,108.32,"sphere",8.52,7.48,6.52,0.28,NA,NA,NA,NA,NA,"Aragonite","",0,7.49000000000001,0.0646748985407133,NA,NA,NA,7.46213203968938,177.028885656125,NA,NA,177.028885656125,217.564188251488,0.532302677801607
"155","4.3.9.5","T4.3","Ethalia","124.7",2,"12/1/2023 13:00","12/8/2023 13:00",394.64,383.52,"sphere",12.1,11.01,8.91,0.37,NA,NA,NA,NA,NA,"Aragonite","",0,11.12,0.0281775795661869,NA,NA,NA,10.5880698518267,357.890374723289,NA,NA,357.890374723289,621.51128063227,0.634968362277396
"156","4.3.10.1","T4.3","Natica","124.7",9,"12/1/2023 13:00","12/8/2023 13:00",177.12,166,"sphere",9.49,5.55,7.62,0.22,NA,NA,NA,NA,NA,"Aragonite","",0,11.12,0.0627822944896116,NA,NA,NA,7.37629123805147,179.236796973068,NA,NA,179.236796973068,210.141965120674,0.842858778342006
"157","4.3.10.2","T4.3","Natica","124.7",8,"12/1/2023 13:00","12/8/2023 13:00",142.04,135.98,"sphere",8.25,4.66,6.34,0.25,NA,NA,NA,NA,NA,"Aragonite","",0,6.06,0.0426640382990707,NA,NA,NA,6.24659056712766,129.35071418843,NA,NA,129.35071418843,127.622646242738,1.11296861632097
"158","4.3.10.3","T4.3","Natica","124.7",8,"12/1/2023 13:00","12/8/2023 13:00",256.09,239.54,"sphere",9.59,5.54,8.75,0.33,NA,NA,NA,NA,NA,"Aragonite","",0,16.55,0.0646257175211839,NA,NA,NA,7.74661801795226,199.056337079695,NA,NA,199.056337079695,243.408111705953,1.05210133797582
"159","4.3.10.4","T4.3","Natica","124.7",3,"12/1/2023 13:00","12/8/2023 13:00",53.84,50.78,"sphere",6.2,3.78,5.22,0.22,NA,NA,NA,NA,NA,"Aragonite","",0,3.06,0.0568350668647846,NA,NA,NA,4.9642235530651,80.648174076154,NA,NA,80.648174076154,64.0549379236914,0.840528486096412
"160","4.3.10.5","T4.3","Natica","124.7",8,"12/1/2023 13:00","12/8/2023 13:00",132.59,127.06,"sphere",8.24,4.64,6.02,0.26,NA,NA,NA,NA,NA,"Aragonite","",0,5.53,0.0417075194207708,NA,NA,NA,6.12840174884519,124.689812420979,NA,NA,124.689812420979,120.514778203225,1.10019702128491
"161","4.3.11.1","T4.3","Scaphopod","124.7",4,"12/1/2023 13:00","12/8/2023 13:00",113.96,97.57,"2cone",3.31,0.99,32.92,0.14,NA,NA,NA,NA,NA,"Aragonite","",0,16.39,0.143822393822394,NA,NA,NA,4.76037323768703,359.966397994624,NA,NA,359.966397994624,94.4244449761733,1.20689086421166
